{ DateObject[{2019, 12, 28, 12, 29, 38}] ,  15150 ,  9150 ,    4650 ,    1780 ,   530 ,   90 ,     4295 },
{ DateObject[{2019, 12, 28, 12, 59, 42}] ,  15160 ,  9150 ,    4650 ,    1780 ,   530 ,   90 ,     4295 },
{ DateObject[{2019, 12, 28, 13, 29, 47}] ,  15160 ,  9150 ,    4650 ,    1780 ,   530 ,   90 ,     4295 },
{ DateObject[{2019, 12, 28, 13, 59, 54}] ,  15160 ,  9150 ,    4650 ,    1780 ,   530 ,   90 ,     4296 },
{ DateObject[{2019, 12, 28, 14, 29, 58}] ,  15160 ,  9150 ,    4660 ,    1780 ,   530 ,   90 ,     4296 },
{ DateObject[{2019, 12, 28, 15, 00, 03}] ,  15160 ,  9150 ,    4660 ,    1780 ,   530 ,   90 ,     4296 },
{ DateObject[{2019, 12, 28, 15, 30, 07}] ,  15170 ,  9150 ,    4660 ,    1780 ,   530 ,   90 ,     4296 },
{ DateObject[{2019, 12, 28, 16, 00, 11}] ,  15170 ,  9160 ,    4660 ,    1780 ,   530 ,   90 ,     4296 },
{ DateObject[{2019, 12, 28, 16, 30, 16}] ,  15180 ,  9160 ,    4660 ,    1780 ,   530 ,   90 ,     4296 },
{ DateObject[{2019, 12, 28, 17, 00, 22}] ,  15180 ,  9160 ,    4660 ,    1780 ,   530 ,   90 ,     4297 },
{ DateObject[{2019, 12, 28, 17, 30, 27}] ,  15180 ,  9160 ,    4660 ,    1780 ,   530 ,   90 ,     4297 },
{ DateObject[{2019, 12, 28, 18, 00, 33}] ,  15190 ,  9160 ,    4660 ,    1780 ,   530 ,   90 ,     4297 },
{ DateObject[{2019, 12, 28, 18, 30, 38}] ,  15190 ,  9160 ,    4660 ,    1780 ,   530 ,   90 ,     4297 },
{ DateObject[{2019, 12, 28, 19, 00, 44}] ,  15200 ,  9160 ,    4660 ,    1780 ,   530 ,   90 ,     4298 },
{ DateObject[{2019, 12, 28, 19, 30, 50}] ,  15200 ,  9170 ,    4670 ,    1780 ,   530 ,   90 ,     4298 },
{ DateObject[{2019, 12, 28, 20, 00, 55}] ,  15210 ,  9170 ,    4670 ,    1780 ,   530 ,   90 ,     4298 },
{ DateObject[{2019, 12, 28, 20, 31, 02}] ,  15210 ,  9170 ,    4670 ,    1780 ,   530 ,   90 ,     4298 },
{ DateObject[{2019, 12, 28, 21, 01, 10}] ,  15230 ,  9170 ,    4670 ,    1780 ,   530 ,   90 ,     4298 },
{ DateObject[{2019, 12, 28, 21, 31, 17}] ,  15230 ,  9170 ,    4680 ,    1780 ,   530 ,   90 ,     4299 },
{ DateObject[{2019, 12, 28, 22, 01, 23}] ,  15230 ,  9170 ,    4680 ,    1780 ,   530 ,   90 ,     4299 },
{ DateObject[{2019, 12, 28, 22, 31, 28}] ,  15230 ,  9170 ,    4690 ,    1780 ,   530 ,   90 ,     4299 },
{ DateObject[{2019, 12, 28, 23, 01, 33}] ,  15240 ,  9180 ,    4690 ,    1780 ,   530 ,   90 ,     4299 },
{ DateObject[{2019, 12, 28, 23, 31, 38}] ,  15250 ,  9180 ,    4690 ,    1780 ,   530 ,   90 ,     4299 },
{ DateObject[{2019, 12, 29, 00, 01, 44}] ,  15250 ,  9180 ,    4690 ,    1780 ,   530 ,   90 ,     4300 },
{ DateObject[{2019, 12, 29, 00, 31, 50}] ,  15250 ,  9180 ,    4690 ,    1780 ,   530 ,   90 ,     4300 },
{ DateObject[{2019, 12, 29, 01, 01, 55}] ,  15260 ,  9190 ,    4700 ,    1780 ,   530 ,   90 ,     4300 },
{ DateObject[{2019, 12, 29, 01, 31, 59}] ,  15270 ,  9190 ,    4700 ,    1780 ,   530 ,   90 ,     4300 },
{ DateObject[{2019, 12, 29, 02, 02, 05}] ,  15270 ,  9190 ,    4700 ,    1780 ,   530 ,   90 ,     4301 },
{ DateObject[{2019, 12, 29, 02, 32, 09}] ,  15280 ,  9190 ,    4700 ,    1780 ,   530 ,   90 ,     4301 },
{ DateObject[{2019, 12, 29, 03, 02, 14}] ,  15280 ,  9190 ,    4700 ,    1780 ,   530 ,   90 ,     4301 },
{ DateObject[{2019, 12, 29, 03, 32, 20}] ,  15290 ,  9190 ,    4700 ,    1780 ,   530 ,   90 ,     4301 },
{ DateObject[{2019, 12, 29, 04, 02, 24}] ,  15290 ,  9190 ,    4700 ,    1780 ,   530 ,   90 ,     4301 },
{ DateObject[{2019, 12, 29, 04, 32, 31}] ,  15310 ,  9200 ,    4700 ,    1780 ,   530 ,   90 ,     4302 },
